word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
inhibits,1,,,2.0,,1.0
autophagy,6,10.0,5.0,32.0,26.0,2.0
muscle,1,2.0,,,1.0,
cells,1,8.0,5.0,28.0,3.0,
oxldl,4,1.0,1.0,24.0,16.0,
vsmcs,4,7.0,1.0,10.0,21.0,1.0
