word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
neutrophils,6.0,17.0,3.0,24.0,19.0,2.0
serine,1.0,1.0,5.0,9.0,,
proteases,1.0,1.0,2.0,4.0,,
spleens,,1.0,,2.0,1.0,
c57bl/6,1.0,,1.0,,,
mice,7.0,6.0,13.0,74.0,16.0,10.0
strains,1.0,,1.0,5.0,,
estrogen,5.0,18.0,3.0,24.0,23.0,1.0
regulation,1.0,2.0,,2.0,2.0,
