word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
pathway,2.0,,3.0,17.0,11.0,
carcinomapathway,,,,,,
cancer,3.0,11.0,1.0,2.0,11.0,
