word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
rna,,,2.0,2.0,2.0,
cell,1.0,7.0,8.0,12.0,6.0,
growth,,1.0,,4.0,1.0,
mir-211-3p,,1.0,1.0,16.0,4.0,
cancer,1.0,10.0,1.0,,6.0,
lincrna,,,,,,
crc,3.0,6.0,4.0,20.0,10.0,
