word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
ghrelin,1.0,6.0,7.0,45.0,30,5.0
expression,1.0,4.0,,16.0,14,1.0
mouse,1.0,,1.0,2.0,3,3.0
multipotent,,,,,1,
progenitor,1.0,1.0,,2.0,4,
population,2.0,10.0,,12.0,13,
cells,14.0,26.0,9.0,107.0,46,12.0
