word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
production,1.0,2.0,,1.0,6.0,
antigen,1.0,1.0,2.0,,4.0,
bacillus,1.0,1.0,,,,
anthracis,3.0,6.0,,1.0,3.0,
benthamiana,3.0,1.0,4.0,3.0,1.0,
co-expression,1.0,,1.0,1.0,,
flavobacterium,1.0,1.0,,,,
meningosepticum,1.0,1.0,,,,
deglycosylation,1.0,3.0,,2.0,3.0,
pa83,,,6.0,2.0,3.0,
