word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
impact,3.0,5.0,,,7.0,2.0
life,5.0,3.0,1.0,,14.0,2.0
adversity,5.0,10.0,6.0,2.0,22.0,1.0
reward,10.0,40.0,8.0,24.0,61.0,4.0
processing,2.0,9.0,,2.0,18.0,1.0
adults,1.0,3.0,1.0,,,
results,,1.0,3.0,3.0,7.0,
study,3.0,5.0,5.0,,10.0,
years,2.0,,4.0,,,
