word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
characterisation,1.0,,,1,,
syncytiotrophoblast,1.0,1.0,1.0,7,,
vesicles,,8.0,4.0,18,,
pregnancy,1.0,4.0,1.0,7,,
pre-eclampsia,1.0,2.0,1.0,1,,
expression,4.0,1.0,,20,,
microvesicles,,3.0,,5,,
