word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
characteristics,2.0,1.0,6.0,6.0,,
latrines,5.0,5.0,8.0,18.0,10.0,2.0
tanzania,1.0,,5.0,,,
relation,,,,,1.0,
catches,,,,,3.0,
