word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
rantes,2.0,6.0,2.0,2.0,7.0,
gene,2.0,1.0,1.0,,2.0,
polymorphism,7.0,5.0,6.0,7.0,17.0,
artery,1.0,5.0,5.0,,,
disease,1.0,6.0,5.0,1.0,1.0,
analysis,3.0,1.0,4.0,9.0,10.0,
studiesrantes,,,,,,
cad,8.0,4.0,13.0,11.0,22.0,
