word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
kinase,1.0,2.0,1.0,3.0,1.0,
serk3/bak1,,,1.0,,,
resistance,3.0,2.0,4.0,7.0,,
blight,1.0,1.0,,1.0,,
pathogen,1.0,2.0,3.0,,,
phytophthora,4.0,5.0,4.0,1.0,4.0,
infestans,7.0,13.0,31.0,18.0,8.0,2.0
