word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
raccoon,6,14,2,3.0,23,
networks,3,4,9,11.0,26,
potential,2,1,1,,4,
disease,1,6,1,,7,
transmission,2,6,7,,22,
