word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
stability,,1,,6.0,1.0,
interfaces,2.0,9,4.0,9.0,3.0,
receptors,,5,9.0,6.0,2.0,
viability,,1,,,,
receptor,4.0,7,3.0,7.0,4.0,
crystal,2.0,5,1.0,8.0,1.0,
