word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
polymorphisms,1,3,,2,3,
c242t,2,6,3.0,11,3,1.0
a640g,3,6,3.0,11,9,
gene,1,6,,1,4,1.0
risk,3,1,1.0,4,4,
artery,1,1,2.0,3,1,
disease,1,3,5.0,5,1,
meta-analysis,3,1,2.0,3,10,
cad,6,12,3.0,28,15,
