word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
mir-185,10,2,8.0,67,17,
role,1,1,,3,1,
heart,2,5,1.0,2,9,
targets,2,5,1.0,11,5,1.0
pathways,2,4,,3,3,
