word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
observation,,,1.0,,,
gene,1.0,3.0,16.0,10.0,2.0,
expression,1.0,4.0,10.0,12.0,,
profiling,,,,,,
schistosoma,1.0,1.0,4.0,1.0,,
japonicum,2.0,6.0,6.0,3.0,,
reservoir,2.0,3.0,,,,
hosts,6.0,10.0,2.0,11.0,,
water,3.0,6.0,13.0,38.0,2.0,
buffalo,3.0,6.0,13.0,38.0,2.0,
cattle,1.0,5.0,12.0,17.0,2.0,
ultrastructure,1.0,,,2.0,,
schistosome,,1.0,2.0,8.0,,
