word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
impact,,,,,2.0,1.0
structure,2.0,4.0,8.0,,6.0,3.0
dna,2.0,3.0,16.0,8.0,4.0,
parameters,,1.0,,,,
theory,3.0,1.0,,,,1.0
radiation,2.0,5.0,5.0,,5.0,1.0
cell,4.0,15.0,6.0,3.0,6.0,
kill,,2.0,,,,
