word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
breed,1,,,,1,
yeast,8,14.0,8.0,10.0,29,
hybridisation,2,,1.0,4.0,1,
saccharomyces,3,8.0,1.0,,4,
