word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
influenza,7,23,6.0,74.0,21.0,6.0
viruses,6,18,3.0,50.0,20.0,6.0
world,2,1,,4.0,4.0,
frequency,2,3,,22.0,5.0,
distribution,2,3,,23.0,3.0,
gene,1,2,,,,
mutations,5,5,1.0,36.0,8.0,6.0
