word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
uridyltransferase,,2.0,,1.0,,
zcchc6,4.0,5.0,4.0,48.0,29.0,1.0
macrophages,4.0,2.0,8.0,17.0,1.0,
impacts,,,,,,
responses,1.0,3.0,,2.0,2.0,
expression,3.0,1.0,4.0,24.0,17.0,
role,,1.0,,3.0,4.0,
immunity,1.0,1.0,,1.0,,
