word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
proton,,3.0,1.0,2.0,5.0,2.0
radiation,3.0,12.0,3.0,30.0,24.0,4.0
effects,2.0,7.0,5.0,20.0,23.0,2.0
mouse,,3.0,7.0,1.0,5.0,
model,,2.0,2.0,3.0,4.0,
disease,1.0,1.0,,,1.0,
implications,,,,,,
space,3.0,5.0,,,1.0,
travel,,1.0,,,,
impairments,,,,,2.0,
brain,,8.0,6.0,3.0,16.0,
mice,9.0,10.0,33.0,125.0,113.0,15.0
