word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
cd8β,3.0,7.0,4.0,44.0,5,1.0
isoform,4.0,9.0,,26.0,9,2.0
dominant,,,,,1,
memory,2.0,8.0,,2.0,9,
cells,9.0,15.0,19.0,79.0,24,2.0
motifs,,1.0,,9.0,3,
properties,,3.0,,,1,
m-4,7.0,9.0,2.0,75.0,15,6.0
