word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
value,4,1.0,1,5.0,2.0,1.0
kras,8,9.0,6,13.0,21.0,1.0
mutation,8,7.0,5,12.0,10.0,1.0
dna,1,1.0,2,3.0,2.0,1.0
cancer,11,10.0,6,50.0,20.0,1.0
patients,5,5.0,3,10.0,6.0,1.0
review,1,,1,,,
meta-analysis,2,2.0,2,5.0,8.0,1.0
cfdna,5,2.0,3,8.0,23.0,
