word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
basis,,,,,,
uptake,1.0,,12.0,1.0,5.0,
proteinscell,,,,,,
entry,,3.0,2.0,1.0,,
gstm2-2,1.0,1.0,4.0,1.0,3.0,
