word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
macroscale,1.0,4,1.0,1.0,2,
patterns,3.0,4,1.0,2.0,10,
body,7.0,13,16.0,38.0,30,2.0
size,5.0,13,30.0,46.0,28,1.0
crustaceans,1.0,2,2.0,3.0,5,
insights,1.0,2,,,2,
climate,4.0,12,,,6,
change,3.0,10,1.0,,6,1.0
effects,2.0,6,,2.0,7,
animals,,2,,,1,
