word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
characterization,,,,,,
h1n1/2009,,3.0,,1.0,1.0,
influenza,3.0,8.0,3.0,8.0,4.0,1.0
virus,4.0,6.0,3.0,5.0,10.0,1.0
humans,,2.0,,1.0,3.0,
genes,,1.0,,8.0,6.0,
