word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
loss,,1.0,1.0,5.0,,
actin,2.0,7.0,1.0,12.0,,
remodeler,,1.0,,1.0,,
eps8,4.0,4.0,14.0,25.0,,2.0
defects,,1.0,,,,
status,3.0,2.0,3.0,5.0,1.0,
miceeps8ko,,,,,,
mice,5.0,12.0,97.0,25.0,21.0,8.0
thinner,,,,,,
