word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
development,,1,,,,
gene,6.0,19,15.0,101.0,57.0,58.0
disruption,1.0,3,,17.0,14.0,5.0
systems,,2,,,2.0,
crispr/cas9,1.0,9,1.0,2.0,12.0,
giardia,6.0,10,2.0,10.0,24.0,6.0
lamblia,1.0,3,6.0,2.0,3.0,
