word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
school,1,6,5.0,,7,
selection,8,13,7.0,7.0,26,
personality,9,20,11.0,5.0,32,
characteristics,2,3,,,7,
processes,1,4,1.0,,4,
