word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
dimorphisms,3,4,,,2,1.0
mrna,3,4,4.0,12.0,8,1.0
mirna,3,3,7.0,19.0,11,1.0
heart,7,6,5.0,18.0,19,4.0
disease,1,2,4.0,5.0,10,
