word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
activation,7.0,2,,11.0,33.0,
liver,3.0,6,8.0,11.0,9.0,2.0
receptor,,1,,,,
to901317,1.0,6,2.0,13.0,5.0,3.0
insulin,5.0,20,9.0,23.0,33.0,
resistance,1.0,15,1.0,7.0,11.0,
oxygen,,1,1.0,,1.0,
species,,1,3.0,,1.0,
jnk,4.0,3,1.0,23.0,8.0,
ros,5.0,11,7.0,30.0,14.0,
