word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
vivo,2.0,6.0,1.0,5.0,14.0,
neurogenesis,3.0,9.0,,1.0,6.0,
ganglia,,1.0,,2.0,1.0,
manner,1.0,,,,,
