word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
vitro,2,1.0,2.0,7,1.0,1.0
copper,1,5.0,2.0,4,2.0,1.0
-lawsone,1,,,1,,
complexes,7,10.0,15.0,50,8.0,2.0
