word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
post-capture,5.0,3.0,4.0,13.0,11.0,
survival,11.0,6.0,12.0,34.0,13.0,
implications,,,,,,
by-catch,3.0,12.0,1.0,,8.0,
gillnet,1.0,9.0,6.0,10.0,10.0,
fishery,,7.0,,1.0,8.0,
