word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
defense,1,3.0,5,4,,
mechanisms,1,3.0,3,3,,
tobacco,4,4.0,12,4,6.0,6.0
plants,10,11.0,150,42,18.0,22.0
length,1,,1,1,,
genome,1,1.0,1,3,1.0,
mosaic,1,1.0,1,2,,
virus,2,4.0,10,8,1.0,
resistance,6,11.0,10,23,1.0,2.0
