word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
mapping,3.0,2.0,8.0,7.0,5.0,1.0
expression,2.0,2.0,1.0,13.0,5.0,1.0
analysis,3.0,1.0,2.0,6.0,2.0,1.0
transcription,2.0,4.0,1.0,,1.0,
factors,1.0,2.0,,,,
cotton,6.0,5.0,1.0,5.0,10.0,
characterization,,,,,,
