word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
crimes,3,10,3.0,2.0,,
humanity,2,3,2.0,2.0,,
role,1,3,,,,
courts,1,1,,12.0,,
