word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
cd44,11.0,15,4.0,16,34.0,
gene,,1,2.0,8,1.0,
polymorphisms,5.0,5,3.0,6,,
factors,2.0,2,,1,7.0,
cancer,9.0,12,1.0,16,19.0,
susceptibility,3.0,2,,1,3.0,
