word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
differences,2,1.0,,2.0,2.0,
activity,3,2.0,9.0,14.0,11.0,
papillomavirus,1,,,5.0,,
type,1,,,6.0,,
variants,5,4.0,5.0,16.0,21.0,
respiratory,1,2.0,,4.0,3.0,
papillomatosis,1,1.0,,4.0,,
regulation,2,,,,1.0,
