word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
defensin,1,8.0,1.0,8,1.0,
mtdefmd1,4,1.0,10.0,49,9.0,4.0
truncatula,1,5.0,11.0,16,,5.0
acts,1,,,1,,
restructuring,1,1.0,,3,3.0,
stages,2,2.0,,6,2.0,
cells,5,7.0,3.0,27,6.0,
defensins,3,7.0,2.0,17,18.0,
