word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
behavior,2.0,5.0,10.0,19,,
movement,1.0,4.0,,5,,
invertebrate,,,,1,,
model,1.0,,,1,,
