word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
resource,3.0,16.0,27.0,11.0,38,
elasticity,3.0,6.0,4.0,6.0,20,5.0
survival,6.0,18.0,19.0,7.0,35,
evolution,,,,,3,
sex,2.0,5.0,2.0,3.0,23,
ratios,,,,,3,
ratio,2.0,2.0,1.0,3.0,18,
