word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
trends,,,2,1.0,1.0,
determinants,2.0,1.0,4,,1.0,4.0
entry,1.0,,1,1.0,3.0,1.0
career,2.0,,5,,3.0,2.0
case,,1.0,2,,,
korea,,5.0,27,8.0,7.0,15.0
