word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
clamps,,,5.0,,,
rhizopus,1.0,1.0,,1.0,,
starch,2.0,8.0,11.0,1.0,,
binding,8.0,8.0,65.0,2.0,,
domain,1.0,4.0,,,,
structure,2.0,6.0,16.0,2.0,,
disruption,2.0,3.0,22.0,,,
amylosetwo,,,,,,
rosbd,4.0,8.0,90.0,5.0,,
