word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
influence,1,2,,3,5,
hypothyroidism,3,2,2.0,22,10,3.0
gene,1,4,9.0,23,5,1.0
expression,3,7,10.0,41,13,
metabolism,1,3,,5,9,
liver,3,7,6.0,18,13,1.0
