word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
evidence,1.0,1.0,1.0,,2.0,
associations,,1.0,2.0,1.0,5.0,
cytokine,4.0,3.0,2.0,,4.0,
genes,4.0,3.0,3.0,1.0,2.0,
reports,1.0,1.0,,,1.0,
disturbance,6.0,14.0,18.0,22.0,17.0,
oncology,1.0,1.0,1.0,,6.0,
patients,,7.0,23.0,10.0,14.0,
family,,1.0,,1.0,,
caregiverscytokine,,,,,,
sleep,6.0,26.0,37.0,36.0,34.0,
