word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
modification,2.0,6.0,24.0,9.0,,
protein,5.0,7.0,23.0,8.0,4.0,
stability,2.0,3.0,21.0,3.0,1.0,
localizationub/sumo,,,,,,
vhl,12.0,26.0,112.0,42.0,2.0,
