word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
kisspeptin,7.0,13.0,14.0,15.0,39.0,
signalling,2.0,3.0,1.0,,4.0,
arcuate,2.0,1.0,1.0,,1.0,
nucleus,1.0,3.0,1.0,3.0,5.0,
generator,2.0,3.0,,1.0,11.0,
frequency,2.0,1.0,1.0,7.0,14.0,
ratkiss,,,,,,
gnrh,3.0,6.0,,1.0,42.0,
pulse,4.0,4.0,10.0,16.0,27.0,
