word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
regions,1.0,1.0,1.0,1.0,2,
interest,3.0,4.0,1.0,9.0,2,
impedance,2.0,5.0,4.0,1.0,1,
tomography,1.0,1.0,,,1,
analysis,,7.0,,,4,
studies,,,3.0,,3,
