word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
expression,1.0,3.0,13.0,10.0,5.0,6.0
growth,2.0,8.0,,3.0,,
factor,,5.0,,1.0,,
progranulin,8.0,18.0,26.0,32.0,4.0,4.0
cells,3.0,7.0,21.0,13.0,,
influences,1.0,2.0,,,,
development,2.0,3.0,7.0,13.0,,
blood,1.0,2.0,21.0,4.0,2.0,6.0
vessels,3.0,2.0,32.0,12.0,,1.0
novel,,,,1.0,,
mouse,1.0,,4.0,2.0,11.0,
model,,,1.0,,,1.0
angiogenesis,2.0,4.0,2.0,8.0,,
