word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
protein,2.0,4,1.0,13.0,2.0,1.0
dendrin,10.0,11,19.0,66.0,18.0,1.0
development,,1,,2.0,2.0,
maintenance,,2,,1.0,,
filtration,3.0,6,,2.0,3.0,
barrier,4.0,7,,3.0,5.0,
kidney,,3,2.0,4.0,1.0,
filter,,3,,,,
