word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
interval,1,4,1.0,4.0,,1.0
mapping,6,28,2.0,7.0,8.0,5.0
lattice,5,5,4.0,5.0,6.0,1.0
design,7,11,8.0,8.0,9.0,2.0
error,3,2,8.0,9.0,10.0,3.0
control,2,2,,2.0,7.0,3.0
power,5,1,1.0,30.0,6.0,
trait,1,5,2.0,1.0,,
locus,1,1,,,,
detection,5,1,2.0,9.0,5.0,
