word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
dcb-3503,7,12.0,3.0,79.0,17.0,4.0
tylophorine,2,6.0,1.0,1.0,3.0,
analog,1,2.0,1.0,,,
synthesis,4,3.0,,12.0,12.0,
inhibits,1,,,4.0,1.0,
translation,3,1.0,5.0,19.0,15.0,
