word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
trends,2,,,,4,1
population,2,2.0,3.0,3.0,7,1
levels,2,4.0,,2.0,9,1
correlates,3,1.0,1.0,5.0,5,1
leisure,8,3.0,12.0,13.0,17,3
time,14,13.0,23.0,14.0,43,6
adults,1,3.0,2.0,,9,1
