word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
power,,,1,1.0,1,
time,1.0,33.0,17,1.0,9,
perspective,1.0,11.0,12,,3,
meta-analyses,1.0,6.0,3,3.0,15,2.0
education,3.0,24.0,8,4.0,28,1.0
work,2.0,29.0,12,16.0,41,3.0
health,3.0,26.0,13,14.0,41,3.0
future,2.0,121.0,23,,63,3.0
