word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
mycobacteriophage,1.0,6.0,23.0,3.0,,1.0
endolysins,2.0,13.0,48.0,12.0,1.0,
diverse,1.0,1.0,2.0,,,
enzymes,,1.0,,1.0,,
activitiesmycobacteriophage,,,,,,
