word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
host,5,5,,2,11,
kinases,4,1,1.0,6,18,
activation,7,8,,53,18,5.0
infection,3,4,1.0,10,2,1.0
akt,7,12,1.0,66,24,9.0
salmonella,6,3,1.0,13,6,
