word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
comparison,,,,1.0,1.0,
smartphone,3.0,1.0,5.0,4.0,4.0,1.0
paper,3.0,1.0,3.0,7.0,4.0,
data-collection,,,,,,
tools,,1.0,,,,
burden,1.0,2.0,1.0,,,
lung,1.0,2.0,,1.0,,
disease,1.0,3.0,,2.0,,
study,5.0,4.0,16.0,2.0,7.0,3.0
gezira,1.0,1.0,3.0,,1.0,
state,1.0,1.0,3.0,,1.0,
sudan,3.0,3.0,2.0,,3.0,1.0
