word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
macrophage,1.0,,,,2.0,
migration,1.0,,,,1.0,
inhibitory,1.0,,,,,
factor,2.0,1.0,,1.0,,
exposure,,,,6.0,3.0,
transition,1.0,3.0,,4.0,1.0,
colon,1.0,1.0,2.0,25.0,5.0,
cancers,3.0,8.0,,3.0,4.0,
mif,10.0,18.0,5.0,83.0,40.0,
