word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
network,4.0,8,37,33,16.0,10.0
analysis,1.0,3,9,7,8.0,
visualization,,2,4,3,,
mouse,1.0,1,1,4,1.0,11.0
retina,1.0,3,2,9,5.0,11.0
connectivity,1.0,2,3,1,1.0,
data,,4,8,2,3.0,9.0
