word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
mapping,,1.0,3.0,5.0,3.0,
mismatch,1.0,4.0,,1.0,5.0,
negativity,1.0,1.0,,1.0,,
deviance,,1.0,2.0,,2.0,
detection,,3.0,1.0,,1.0,
property,1.0,1.0,1.0,,6.0,
rat,,,,,1.0,
rats,3.0,2.0,6.0,1.0,6.0,
