word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
inhibition,,,,,1.0,
receptor,1.0,4.0,,1.0,,
tyrosine,2.0,2.0,,1.0,7.0,
kinase,1.0,1.0,,1.0,,
ror1,10.0,10.0,12.0,40.0,36.0,
antibodies,1.0,1.0,4.0,,1.0,
sirna,2.0,1.0,4.0,7.0,3.0,
apoptosis,3.0,2.0,4.0,16.0,7.0,
melanoma,5.0,6.0,3.0,28.0,16.0,
cells,3.0,6.0,36.0,42.0,17.0,
