word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
analysis,,3.0,3.0,3.0,2.0,1.0
forming,,3.0,,,,
sequences,1.0,7.0,16.0,36.0,11.0,7.0
chromosomes,2.0,6.0,13.0,37.0,20.0,6.0
reveals,,,,,,
density,2.0,1.0,13.0,34.0,9.0,6.0
patterns,3.0,2.0,1.0,5.0,5.0,
