word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
secretory,1.0,2.0,,,,
phosphatases,1.0,2.0,,3.0,3.0,
mutant,4.0,8.0,11.0,12.0,6.0,
mycobacterium,1.0,1.0,,,1.0,
tuberculosis,2.0,2.0,1.0,,5.0,
protection,3.0,5.0,,3.0,4.0,
site,,,,,3.0,
infection,,2.0,5.0,2.0,8.0,
guinea,3.0,4.0,7.0,17.0,12.0,
pigs,3.0,3.0,6.0,12.0,10.0,
vaccine,1.0,8.0,3.0,3.0,6.0,
